20190829113400003312|1921123|4260119029|3160058853|998449|블루엔이(주)_충북1군|043-269-0392|SK TNS|박찬우|010-9187-0832|20190829|1||충북 옥천군 동이면 조령리 산 53번지|N|금강기지국|INS
20190829113400003313|1921123|4260119029|3160058853|998449|블루엔이(주)_충북1군|043-269-0392|SK TNS|박찬우|010-9187-0832|20190829|1||충북 청주시 서원구 남이면 외천리 397-11번지|N|청원척산기지국|INS
20190829113400003314|1921123|4260119029|3160058853|998449|블루엔이(주)_충북1군|043-269-0392|SK TNS|박찬우|010-9187-0832|20190829|1||충북 청주시 흥덕구 옥산면 가락리 산 60번지|N|가락기지국|INS
20190829113400003315|1921123|4260119029|3160058853|998449|대성네트웍(주)_충북1군|043-263-2730|SK TNS|박찬우|010-9187-0832|20190829|1||충북 청주시 상당구 용담동 105-15번지|N|용담기지국|INS
20190829113400003316|1921123|4260119029|3160058853|998449|(주)광진통신_충남1군|042-487-8577|SK TNS|박찬우|010-9187-0832|20190829|1||충남 공주시 정안면 사현리 산 96-1번지|N|정안기지국|INS
20190829113400003317|1921123|4260119029|3160058853|998449|(주)광진통신_충남1군|042-487-8577|SK TNS|박찬우|010-9187-0832|20190829|1||충남 보령시 신흑동 1988번지|N|신흑기지국|INS
20190829113400003318|1921120|4260119029|3160058853|998446|블루엔이(주)_충북1군|043-269-0392|SK TNS|박찬우|010-9187-0832|20190829|1||충북 영동군 용산면 매금리 산 69-33번지|N|영동IC기지국|INS
20190829113400003319|1921120|4260119029|3160058853|998446|(주)광진통신_충남1군|042-487-8577|SK TNS|박찬우|010-9187-0832|20190829|1||충남 공주시 정안면 석송리 산 8번지|N|석송기지국|INS
20190829113400003320|1921120|4260119029|3160058853|998446|블루엔이(주)_충북1군|043-269-0392|SK TNS|박찬우|010-9187-0832|20190829|1||충북 영동군 용산면 금곡리 산 9-3번지|N|가곡리기지국|INS
20190829113400003321|1921120|4260119029|3160058853|998446|(주)광진통신_충남1군|042-487-8577|SK TNS|박찬우|010-9187-0832|20190829|1||충남 금산군 추부면 마전리 496-36번지|N|추부기지국|INS
20190829113400003322|1921120|4260119029|3160058853|998446|블루엔이(주)_충북1군|043-269-0392|SK TNS|박찬우|010-9187-0832|20190829|1||충북 옥천군 동이면 조령리 산 53번지|N|금강기지국|INS
20190829113400003323|1921120|4260119029|3160058853|998446|(주)탑엔지니어링_충남1군|042-487-2780|SK TNS|박찬우|010-9187-0832|20190829|1||충남 논산시 양촌면 모촌리 산 39-4번지|N|양촌기지국|INS
20190829113400003324|1921120|4260119029|3160058853|998446|블루엔이(주)_충북1군|043-269-0392|SK TNS|박찬우|010-9187-0832|20190829|1||충북 청주시 서원구 남이면 외천리 397-11번지|N|청원척산기지국|INS
20190829113400003325|1921122|4260119029|3160058853|998448|블루엔이(주)_충남1군|043-269-0392|SK TNS|박찬우|010-9187-0832|20190829|1||세종 부강면 부강리 산 36-1번지|N|부용기지국|INS
20190829113400003326|1921122|4260119029|3160058853|998448|블루엔이(주)_충북1군|043-269-0392|SK TNS|박찬우|010-9187-0832|20190829|1||충북 청주시 흥덕구 옥산면 가락리 산 60번지|N|가락기지국|INS
20190829113400003327|1921122|4260119029|3160058853|998448|(주)탑엔지니어링_충남1군|042-487-2780|SK TNS|박찬우|010-9187-0832|20190829|1||충남 논산시 벌곡면 덕목리 231-5번지|N|벌곡기지국|INS
20190829113400003328|1921122|4260119029|3160058853|998448|대성네트웍(주)_충북1군|043-263-2730|SK TNS|박찬우|010-9187-0832|20190829|1||충북 청주시 상당구 용담동 105-15번지|N|용담기지국|INS
20190829113400003329|1921122|4260119029|3160058853|998448|대성네트웍(주)_충남1군|043-263-2730|SK TNS|박찬우|010-9187-0832|20190829|1||충남 서산시 해미면 읍내리 323-2번지|N|해미기지국|INS
20190829113400003330|1921122|4260119029|3160058853|998448|(주)광진통신_충남1군|042-487-8577|SK TNS|박찬우|010-9187-0832|20190829|1||충남 공주시 정안면 사현리 산 96-1번지|N|정안기지국|INS
20190829113400003331|1921122|4260119029|3160058853|998448|(주)탑엔지니어링_충남1군|042-487-2780|SK TNS|박찬우|010-9187-0832|20190829|1||충남 논산시 강경읍 서창리 68-7번지|N|강경기지국|INS
20190829113400003332|1921122|4260119029|3160058853|998448|(주)광진통신_충남1군|042-487-8577|SK TNS|박찬우|010-9187-0832|20190829|1||충남 보령시 신흑동 1988번지|N|신흑기지국|INS
20190829113400003333|1921122|4260119029|3160058853|998448|(주)탑엔지니어링_충남1군|042-487-2780|SK TNS|박찬우|010-9187-0832|20190829|1||충남 천안시 동남구 성남면 신사리 350-6번지|N|천안성남기지국|INS
20190829113400003334|1921122|4260119029|3160058853|998448|블루엔이(주)_충북1군|043-269-0392|SK TNS|박찬우|010-9187-0832|20190829|1||충북 옥천군 군서면 동평리 442번지|N|KTX동평기지국|INS
20190829140700003401|1921035|4260119028|3160058853|998443|영남전기통신_충남1군|070-7403-9511|SK TNS|박찬우|010-9187-0832|20190829|1||대전 서구 매노동 23-6번지|N|기성|INS
20190829140700003402|1921035|4260119028|3160058853|998443|설악이앤씨(주)_강원1군|033-900-0400|SK TNS|박찬우|010-9187-0832|20190829|1||강원홍천군서면팔봉리 1209-2|N|홍천대명|INS
20190829140700003403|1921035|4260119028|3160058853|998443|블루엔이(주)_충남1군|043-269-0392|SK TNS|박찬우|010-9187-0832|20190829|1||충북 제천시 화산동 621-1번지|N|제천화산W|INS
20190829140700003404|1921035|4260119028|3160058853|998443|(주)세화이티에프_강원1군|070-8248-7543|SK TNS|박찬우|010-9187-0832|20190829|1||강원평창군진부면하진부리 206-36번지|N|평창진부|INS
20190829140700003405|1921035|4260119028|3160058853|998443|영남전기통신_충북1군|070-7403-9511|SK TNS|박찬우|010-9187-0832|20190829|1||충북 영동군 상촌면 돈대리 산 108번지|N|상촌|INS
20190829140700003406|1921035|4260119028|3160058853|998443|(주)탑엔지니어링_충남1군|042-487-2780|SK TNS|박찬우|010-9187-0832|20190829|1||충남 천안시 동남구 성남면 신사리 350-6번지|N|봉재|INS
20190829140700003407|1921037|4260119028|3160058853|998445|영남전기통신_충남1군|070-7403-9511|SK TNS|박찬우|010-9187-0832|20190829|1||충남 공주시 탄천면 장선리 산 25-3번지|N|호암|INS
20190829140700003408|1921037|4260119028|3160058853|998445|(주)광진통신_충남1군|042-487-8577|SK TNS|박찬우|010-9187-0832|20190829|1||충북 청주시 흥덕구 강내면 궁현리 302번지|N|KTX저산|INS
20190829140700003409|1921037|4260119028|3160058853|998445|(주)세화이티에프_강원1군|070-8248-7543|SK TNS|박찬우|010-9187-0832|20190829|1||강원평창군대관령면유천리 863번지|N|평창도암|INS
20190829140700003410|1921037|4260119028|3160058853|998445|(주)세화이티에프_강원1군|070-8248-7543|SK TNS|박찬우|010-9187-0832|20190829|1||강원춘천시남산면창촌리 197-10번지|N|춘천남산2|INS
20190829140700003411|1921037|4260119028|3160058853|998445|(주)세화이티에프_강원1군|070-8248-7543|SK TNS|박찬우|010-9187-0832|20190829|1||강원평창군용평면속사리 산 1-1번지|N|평창속사|INS
20190829140700003412|1921037|4260119028|3160058853|998445|설악이앤씨(주)_강원1군|033-900-0400|SK TNS|박찬우|010-9187-0832|20190829|1||강원원주시지정면월송리 999-19번지|N|원주월송|INS
20190829140700003413|1921034|4260119028|3160058853|998442|블루엔이(주)_충남1군|043-269-0392|SK TNS|박찬우|010-9187-0832|20190829|1||충북 제천시 화산동 621-1번지|N|제천화산W|INS
20190829140700003414|1921034|4260119028|3160058853|998442|영남전기통신_충북1군|070-7403-9511|SK TNS|박찬우|010-9187-0832|20190829|1||충북 영동군 상촌면 돈대리 산 108번지|N|상촌|INS
20190829140700003415|1921034|4260119028|3160058853|998442|영남전기통신_충남1군|070-7403-9511|SK TNS|박찬우|010-9187-0832|20190829|1||충남 공주시 탄천면 장선리 산 25-3번지|N|호암|INS
20190829140700003416|1921034|4260119028|3160058853|998442|(주)세화이티에프_강원1군|070-8248-7543|SK TNS|박찬우|010-9187-0832|20190829|1||강원평창군대관령면유천리 863번지|N|평창도암|INS
20190829140700003417|1921034|4260119028|3160058853|998442|(주)세화이티에프_강원1군|070-8248-7543|SK TNS|박찬우|010-9187-0832|20190829|1||강원평창군용평면속사리 산 1-1번지|N|평창속사|INS
20190829140700003418|1921034|4260119028|3160058853|998442|설악이앤씨(주)_강원1군|033-900-0400|SK TNS|박찬우|010-9187-0832|20190829|1||강원홍천군서면팔봉리 1209-2|N|홍천대명|INS
20190829140700003419|1921036|4260119028|3160058853|998444|설악이앤씨(주)_강원1군|033-900-0400|SK TNS|박찬우|010-9187-0832|20190829|1||강원원주시지정면월송리 999-19번지|N|원주월송|INS
20190829140700003420|1921036|4260119028|3160058853|998444|(주)세화이티에프_강원1군|070-8248-7543|SK TNS|박찬우|010-9187-0832|20190829|1||강원춘천시남산면창촌리 197-10번지|N|춘천남산2|INS
20190829140700003421|1921036|4260119028|3160058853|998444|(주)세화이티에프_강원1군|070-8248-7543|SK TNS|박찬우|010-9187-0832|20190829|1||강원평창군진부면하진부리 206-36번지|N|평창진부|INS
20190829140700003422|1921036|4260119028|3160058853|998444|(주)탑엔지니어링_충남1군|042-487-2780|SK TNS|박찬우|010-9187-0832|20190829|1||충남 천안시 동남구 성남면 신사리 350-6번지|N|봉재|INS
20190829140700003423|1921036|4260119028|3160058853|998444|영남전기통신_충남1군|070-7403-9511|SK TNS|박찬우|010-9187-0832|20190829|1||대전 서구 매노동 23-6번지|N|기성|INS
20190829140700003424|1921036|4260119028|3160058853|998444|(주)광진통신_충남1군|042-487-8577|SK TNS|박찬우|010-9187-0832|20190829|1||충북 청주시 흥덕구 강내면 궁현리 302번지|N|KTX저산|INS
